Area,Item,Year,hg/ha_yield,average_rain_fall_mm_per_year,pesticides_tonnes,avg_temp,fertilizer_kg/ha,solar_radiation_MJ/m2-day
Mauritania,Yams,2000,62685,37.24,39.09,27.66,0.0,22.74
Mauritania,Yams,2001,62660,15.77,39.09,28.28,6.444444444,23.4
Mauritania,Yams,2002,62636,13.01,3.2,27.84,4.853333333,23.29
Mauritania,Yams,2004,62760,13.93,702.5,27.81,5.242222222,23.13
Mauritania,Yams,2005,62732,35.3,1.1,28.14,5.704444444,22.49
Mauritania,Yams,2006,62222,25.67,1.7,27.82,7.655555556,23.29
Mauritania,Yams,2007,62698,21.97,9.8,27.88,4.693333333,23.23
Mauritania,Yams,2008,62703,69.08,17.22,28.14,5.355555556,22.72
Mauritania,Yams,2009,62705,51.45,4.29,27.57,5.397777778,22.63
Mauritania,Yams,2010,62706,128.43,67.59,28.7,8.748888889,22.59
Mauritania,Yams,2011,62703,39.98,13.35,27.87,5.437777778,22.86
Mauritania,Yams,2012,63830,33.59,26.41,27.77,7.84,22.41
Mauritania,Yams,2013,61224,46.77,26.41,28.24,8.115555556,23.07
Mauritius,Cassava,1990,135714,572.25,889.0,23.84,282.9897959,19.38
Mauritius,Cassava,1991,135714,683.77,788.43,24.14,284.2783505,18.53
Mauritius,Cassava,1992,140000,710.84,687.86,23.81,277.4791667,18.49
Mauritius,Cassava,1993,172308,972.8,587.29,23.91,276.6489362,18.73
Mauritius,Cassava,1994,166667,764.4,486.72,24.17,314.0645161,19.04
Mauritius,Cassava,1995,140000,1129.13,493.82,24.02,346.6413043,18.19
Mauritius,Cassava,1996,140000,899.8,517.61,23.89,414.5824176,18.67
Mauritius,Cassava,1997,153846,876.28,544.55,24.1,371.7333333,18.25
Mauritius,Cassava,1998,150000,879.83,536.45,24.41,363.7472527,19.32
Mauritius,Cassava,1999,138750,521.5,501.85,24.11,396.6292135,21.04
Mauritius,Cassava,2000,151000,667.39,535.66,24.0,416.6666667,20.15
Mauritius,Cassava,2001,143077,581.59,603.16,24.49,313.7362637,20.41
Mauritius,Cassava,2002,107692,809.25,606.85,24.4,318.3707865,19.86
Mauritius,Cassava,2004,187500,878.34,697.91,24.25,307.6896552,19.62
Mauritius,Cassava,2005,147143,1031.75,698.23,24.16,352.1529412,19.79
Mauritius,Cassava,2006,164286,846.13,623.96,24.32,257.8674699,20.06
Mauritius,Cassava,2007,141176,542.49,644.12,24.28,282.2222222,19.94
Mauritius,Cassava,2008,136364,617.59,781.32,24.19,228.775,20.06
Mauritius,Cassava,2009,146667,672.59,749.41,24.58,227.9625,19.8
Mauritius,Cassava,2010,132059,569.33,731.46,24.67,163.2,20.21
Mauritius,Cassava,2011,125000,558.63,685.98,24.52,243.2307692,20.22
Mauritius,Cassava,2012,125000,454.45,636.91,24.37,274.8421053,20.22
Mauritius,Cassava,2013,137027,641.18,671.77,24.31,248.1466667,20.09
Mauritius,Maize,1990,41790,572.25,889.0,23.84,282.9897959,19.38
Mauritius,Maize,1991,37193,683.77,788.43,24.14,284.2783505,18.53
Mauritius,Maize,1992,44333,710.84,687.86,23.81,277.4791667,18.49
Mauritius,Maize,1993,42430,972.8,587.29,23.91,276.6489362,18.73
Mauritius,Maize,1994,37288,764.4,486.72,24.17,314.0645161,19.04
Mauritius,Maize,1995,38533,1129.13,493.82,24.02,346.6413043,18.19
Mauritius,Maize,1996,48667,899.8,517.61,23.89,414.5824176,18.67
Mauritius,Maize,1997,50435,876.28,544.55,24.1,371.7333333,18.25
Mauritius,Maize,1998,51800,879.83,536.45,24.41,363.7472527,19.32
Mauritius,Maize,1999,49024,521.5,501.85,24.11,396.6292135,21.04
Mauritius,Maize,2000,89000,667.39,535.66,24.0,416.6666667,20.15
Mauritius,Maize,2001,72037,581.59,603.16,24.49,313.7362637,20.41
Mauritius,Maize,2002,77632,809.25,606.85,24.4,318.3707865,19.86
Mauritius,Maize,2004,64737,878.34,697.91,24.25,307.6896552,19.62
Mauritius,Maize,2005,75397,1031.75,698.23,24.16,352.1529412,19.79
Mauritius,Maize,2006,77931,846.13,623.96,24.32,257.8674699,20.06
Mauritius,Maize,2007,94537,542.49,644.12,24.28,282.2222222,19.94
Mauritius,Maize,2008,75410,617.59,781.32,24.19,228.775,20.06
Mauritius,Maize,2009,80000,672.59,749.41,24.58,227.9625,19.8
Mauritius,Maize,2010,68333,569.33,731.46,24.67,163.2,20.21
Mauritius,Maize,2011,74419,558.63,685.98,24.52,243.2307692,20.22
Mauritius,Maize,2012,71207,454.45,636.91,24.37,274.8421053,20.22
Mauritius,Maize,2013,67957,641.18,671.77,24.31,248.1466667,20.09
Mauritius,Potatoes,1990,181098,572.25,889.0,23.84,282.9897959,19.38
Mauritius,Potatoes,1991,197419,683.77,788.43,24.14,284.2783505,18.53
Mauritius,Potatoes,1992,192134,710.84,687.86,23.81,277.4791667,18.49
Mauritius,Potatoes,1993,200875,972.8,587.29,23.91,276.6489362,18.73
Mauritius,Potatoes,1994,175716,764.4,486.72,24.17,314.0645161,19.04
Mauritius,Potatoes,1995,198460,1129.13,493.82,24.02,346.6413043,18.19
Mauritius,Potatoes,1996,195930,899.8,517.61,23.89,414.5824176,18.67
Mauritius,Potatoes,1997,215755,876.28,544.55,24.1,371.7333333,18.25
Mauritius,Potatoes,1998,176048,879.83,536.45,24.41,363.7472527,19.32
Mauritius,Potatoes,1999,239781,521.5,501.85,24.11,396.6292135,21.04
Mauritius,Potatoes,2000,222556,667.39,535.66,24.0,416.6666667,20.15
Mauritius,Potatoes,2001,209884,581.59,603.16,24.49,313.7362637,20.41
Mauritius,Potatoes,2002,220116,809.25,606.85,24.4,318.3707865,19.86
Mauritius,Potatoes,2004,185272,878.34,697.91,24.25,307.6896552,19.62
Mauritius,Potatoes,2005,213306,1031.75,698.23,24.16,352.1529412,19.79
Mauritius,Potatoes,2006,238105,846.13,623.96,24.32,257.8674699,20.06
Mauritius,Potatoes,2007,251918,542.49,644.12,24.28,282.2222222,19.94
Mauritius,Potatoes,2008,229444,617.59,781.32,24.19,228.775,20.06
Mauritius,Potatoes,2009,231096,672.59,749.41,24.58,227.9625,19.8
Mauritius,Potatoes,2010,203649,569.33,731.46,24.67,163.2,20.21
Mauritius,Potatoes,2011,213264,558.63,685.98,24.52,243.2307692,20.22
Mauritius,Potatoes,2012,233356,454.45,636.91,24.37,274.8421053,20.22
Mauritius,Potatoes,2013,236026,641.18,671.77,24.31,248.1466667,20.09
Mauritius,"Rice, paddy",1990,63333,572.25,889.0,23.84,282.9897959,19.38
Mauritius,"Rice, paddy",1991,50000,683.77,788.43,24.14,284.2783505,18.53
Mauritius,"Rice, paddy",1992,50000,710.84,687.86,23.81,277.4791667,18.49
Mauritius,"Rice, paddy",2008,30688,617.59,781.32,24.19,228.775,20.06
Mauritius,"Rice, paddy",2009,29513,672.59,749.41,24.58,227.9625,19.8
Mauritius,"Rice, paddy",2010,28354,569.33,731.46,24.67,163.2,20.21
Mauritius,"Rice, paddy",2011,26333,558.63,685.98,24.52,243.2307692,20.22
Mauritius,"Rice, paddy",2012,26893,454.45,636.91,24.37,274.8421053,20.22
Mauritius,"Rice, paddy",2013,21250,641.18,671.77,24.31,248.1466667,20.09
Mauritius,Sweet potatoes,1990,75581,572.25,889.0,23.84,282.9897959,19.38
Mauritius,Sweet potatoes,1991,75556,683.77,788.43,24.14,284.2783505,18.53
Mauritius,Sweet potatoes,1992,110000,710.84,687.86,23.81,277.4791667,18.49
Mauritius,Sweet potatoes,1993,118929,972.8,587.29,23.91,276.6489362,18.73
Mauritius,Sweet potatoes,1994,135000,764.4,486.72,24.17,314.0645161,19.04
Mauritius,Sweet potatoes,1995,130000,1129.13,493.82,24.02,346.6413043,18.19
Mauritius,Sweet potatoes,1996,150000,899.8,517.61,23.89,414.5824176,18.67
Mauritius,Sweet potatoes,1997,150476,876.28,544.55,24.1,371.7333333,18.25
Mauritius,Sweet potatoes,1998,118750,879.83,536.45,24.41,363.7472527,19.32
Mauritius,Sweet potatoes,1999,114286,521.5,501.85,24.11,396.6292135,21.04
Mauritius,Sweet potatoes,2000,135625,667.39,535.66,24.0,416.6666667,20.15
Mauritius,Sweet potatoes,2001,135000,581.59,603.16,24.49,313.7362637,20.41
Mauritius,Sweet potatoes,2002,112727,809.25,606.85,24.4,318.3707865,19.86
Mauritius,Sweet potatoes,2004,108333,878.34,697.91,24.25,307.6896552,19.62
Mauritius,Sweet potatoes,2005,97313,1031.75,698.23,24.16,352.1529412,19.79
Mauritius,Sweet potatoes,2006,70345,846.13,623.96,24.32,257.8674699,20.06
Mauritius,Sweet potatoes,2007,101266,542.49,644.12,24.28,282.2222222,19.94
Mauritius,Sweet potatoes,2008,112535,617.59,781.32,24.19,228.775,20.06
Mauritius,Sweet potatoes,2009,123377,672.59,749.41,24.58,227.9625,19.8
Mauritius,Sweet potatoes,2010,114143,569.33,731.46,24.67,163.2,20.21
Mauritius,Sweet potatoes,2011,174769,558.63,685.98,24.52,243.2307692,20.22
Mauritius,Sweet potatoes,2012,152500,454.45,636.91,24.37,274.8421053,20.22
Mauritius,Sweet potatoes,2013,133049,641.18,671.77,24.31,248.1466667,20.09
Mexico,Cassava,1990,75504,579.79,34468.93,20.24125,82.84121793,20.71
Mexico,Cassava,1991,78776,744.23,34468.93,20.12,72.22048789,20.62
Mexico,Cassava,1992,93194,512.75,34468.93,20.1175,72.04957867,20.38
Mexico,Cassava,1993,81739,499.69,34468.93,20.165,70.65376592,21.16
Mexico,Cassava,1994,75260,446.98,34468.93,20.39875,73.08084616,21.47
Mexico,Cassava,1995,109610,349.58,34468.93,20.57375,57.0035461,21.77
Mexico,Cassava,1996,77192,403.22,34468.93,20.43375,72.03415944,22.28
Mexico,Cassava,1997,96021,415.98,34468.93,20.35,72.15712091,21.77
Mexico,Cassava,1998,117046,502.94,34468.93,20.5225,79.02851386,22.73
Mexico,Cassava,1999,136634,257.63,34468.93,20.17,77.4936731,22.63
Mexico,Cassava,2000,113284,385.7,34468.93,20.37,79.98253656,21.66
Mexico,Cassava,2001,153208,284.75,31373.3,20.24875,80.57440283,21.69
Mexico,Cassava,2002,150988,603.35,16189.88,20.36875,68.66589027,21.65
Mexico,Cassava,2004,141677,598.93,26433.14,20.27125,67.13810632,21.19
Mexico,Cassava,2005,126099,320.04,51741.99,20.56375,76.7214114,22.03
Mexico,Cassava,2006,137648,538.45,50891.95,20.63875,69.03282969,21.78
Mexico,Cassava,2007,122745,430.61,64501.28,20.35125,71.08648327,21.84
Mexico,Cassava,2008,143579,477.34,61732.11,20.40375,56.58624389,22.03
Mexico,Cassava,2009,143440,398.16,61690.08,20.785,68.50453681,22.15
Mexico,Cassava,2010,131579,379.68,63402.29,19.98625,72.30423407,22.44
Mexico,Cassava,2011,127352,206.76,65961.1,20.5225,84.40799437,23.19
Mexico,Cassava,2012,122330,254.6,64512.22,20.74875,84.80329904,21.88
Mexico,Cassava,2013,146398,482.03,59920.18,21.345,92.14494687,21.43
Mexico,Maize,1990,19942,579.79,34468.93,20.24125,82.84121793,20.71
Mexico,Maize,1991,20515,744.23,34468.93,20.12,72.22048789,20.62
Mexico,Maize,1992,23450,512.75,34468.93,20.1175,72.04957867,20.38
Mexico,Maize,1993,24401,499.69,34468.93,20.165,70.65376592,21.16
Mexico,Maize,1994,22255,446.98,34468.93,20.39875,73.08084616,21.47
Mexico,Maize,1995,22883,349.58,34468.93,20.57375,57.0035461,21.77
Mexico,Maize,1996,22387,403.22,34468.93,20.43375,72.03415944,22.28
Mexico,Maize,1997,23840,415.98,34468.93,20.35,72.15712091,21.77
Mexico,Maize,1998,23429,502.94,34468.93,20.5225,79.02851386,22.73
Mexico,Maize,1999,24720,257.63,34468.93,20.17,77.4936731,22.63
Mexico,Maize,2000,24620,385.7,34468.93,20.37,79.98253656,21.66
Mexico,Maize,2001,25777,284.75,31373.3,20.24875,80.57440283,21.69
Mexico,Maize,2002,27105,603.35,16189.88,20.36875,68.66589027,21.65
Mexico,Maize,2004,28188,598.93,26433.14,20.27125,67.13810632,21.19
Mexico,Maize,2005,29276,320.04,51741.99,20.56375,76.7214114,22.03
Mexico,Maize,2006,30012,538.45,50891.95,20.63875,69.03282969,21.78
Mexico,Maize,2007,32063,430.61,64501.28,20.35125,71.08648327,21.84
Mexico,Maize,2008,33071,477.34,61732.11,20.40375,56.58624389,22.03
Mexico,Maize,2009,32368,398.16,61690.08,20.785,68.50453681,22.15
Mexico,Maize,2010,32599,379.68,63402.29,19.98625,72.30423407,22.44
Mexico,Maize,2011,29058,206.76,65961.1,20.5225,84.40799437,23.19
Mexico,Maize,2012,31874,254.6,64512.22,20.74875,84.80329904,21.88
Mexico,Maize,2013,31941,482.03,59920.18,21.345,92.14494687,21.43
Mexico,Potatoes,1990,158256,579.79,34468.93,20.24125,82.84121793,20.71
Mexico,Potatoes,1991,162351,744.23,34468.93,20.12,72.22048789,20.62
Mexico,Potatoes,1992,168178,512.75,34468.93,20.1175,72.04957867,20.38
Mexico,Potatoes,1993,168931,499.69,34468.93,20.165,70.65376592,21.16
Mexico,Potatoes,1994,190845,446.98,34468.93,20.39875,73.08084616,21.47
Mexico,Potatoes,1995,199803,349.58,34468.93,20.57375,57.0035461,21.77
Mexico,Potatoes,1996,204570,403.22,34468.93,20.43375,72.03415944,22.28
Mexico,Potatoes,1997,208520,415.98,34468.93,20.35,72.15712091,21.77
Mexico,Potatoes,1998,204955,502.94,34468.93,20.5225,79.02851386,22.73
Mexico,Potatoes,1999,223519,257.63,34468.93,20.17,77.4936731,22.63
Mexico,Potatoes,2000,239420,385.7,34468.93,20.37,79.98253656,21.66
Mexico,Potatoes,2001,237799,284.75,31373.3,20.24875,80.57440283,21.69
Mexico,Potatoes,2002,237558,603.35,16189.88,20.36875,68.66589027,21.65
Mexico,Potatoes,2004,242399,598.93,26433.14,20.27125,67.13810632,21.19
Mexico,Potatoes,2005,259662,320.04,51741.99,20.56375,76.7214114,22.03
Mexico,Potatoes,2006,248610,538.45,50891.95,20.63875,69.03282969,21.78
Mexico,Potatoes,2007,270565,430.61,64501.28,20.35125,71.08648327,21.84
Mexico,Potatoes,2008,277258,477.34,61732.11,20.40375,56.58624389,22.03
Mexico,Potatoes,2009,277374,398.16,61690.08,20.785,68.50453681,22.15
Mexico,Potatoes,2010,277578,379.68,63402.29,19.98625,72.30423407,22.44
Mexico,Potatoes,2011,262734,206.76,65961.1,20.5225,84.40799437,23.19
Mexico,Potatoes,2012,268098,254.6,64512.22,20.74875,84.80329904,21.88
Mexico,Potatoes,2013,267752,482.03,59920.18,21.345,92.14494687,21.43
Mexico,"Rice, paddy",1990,37418,579.79,34468.93,20.24125,82.84121793,20.71
Mexico,"Rice, paddy",1991,40954,744.23,34468.93,20.12,72.22048789,20.62
Mexico,"Rice, paddy",1992,43577,512.75,34468.93,20.1175,72.04957867,20.38
Mexico,"Rice, paddy",1993,48725,499.69,34468.93,20.165,70.65376592,21.16
Mexico,"Rice, paddy",1994,42555,446.98,34468.93,20.39875,73.08084616,21.47
Mexico,"Rice, paddy",1995,46792,349.58,34468.93,20.57375,57.0035461,21.77
Mexico,"Rice, paddy",1996,45412,403.22,34468.93,20.43375,72.03415944,22.28
Mexico,"Rice, paddy",1997,41365,415.98,34468.93,20.35,72.15712091,21.77
Mexico,"Rice, paddy",1998,45108,502.94,34468.93,20.5225,79.02851386,22.73
Mexico,"Rice, paddy",1999,47762,257.63,34468.93,20.17,77.4936731,22.63
Mexico,"Rice, paddy",2000,41805,385.7,34468.93,20.37,79.98253656,21.66
Mexico,"Rice, paddy",2001,42576,284.75,31373.3,20.24875,80.57440283,21.69
Mexico,"Rice, paddy",2002,45027,603.35,16189.88,20.36875,68.66589027,21.65
Mexico,"Rice, paddy",2004,44631,598.93,26433.14,20.27125,67.13810632,21.19
Mexico,"Rice, paddy",2005,50653,320.04,51741.99,20.56375,76.7214114,22.03
Mexico,"Rice, paddy",2006,47857,538.45,50891.95,20.63875,69.03282969,21.78
Mexico,"Rice, paddy",2007,41536,430.61,64501.28,20.35125,71.08648327,21.84
Mexico,"Rice, paddy",2008,44619,477.34,61732.11,20.40375,56.58624389,22.03
Mexico,"Rice, paddy",2009,48502,398.16,61690.08,20.785,68.50453681,22.15
Mexico,"Rice, paddy",2010,51901,379.68,63402.29,19.98625,72.30423407,22.44
Mexico,"Rice, paddy",2011,50962,206.76,65961.1,20.5225,84.40799437,23.19
Mexico,"Rice, paddy",2012,56231,254.6,64512.22,20.74875,84.80329904,21.88
Mexico,"Rice, paddy",2013,54252,482.03,59920.18,21.345,92.14494687,21.43
Mexico,Sorghum,1990,32888,579.79,34468.93,20.24125,82.84121793,20.71
Mexico,Sorghum,1991,31195,744.23,34468.93,20.12,72.22048789,20.62
Mexico,Sorghum,1992,38910,512.75,34468.93,20.1175,72.04957867,20.38
Mexico,Sorghum,1993,29408,499.69,34468.93,20.165,70.65376592,21.16
Mexico,Sorghum,1994,29566,446.98,34468.93,20.39875,73.08084616,21.47
Mexico,Sorghum,1995,30385,349.58,34468.93,20.57375,57.0035461,21.77
Mexico,Sorghum,1996,31169,403.22,34468.93,20.43375,72.03415944,22.28
Mexico,Sorghum,1997,30423,415.98,34468.93,20.35,72.15712091,21.77
Mexico,Sorghum,1998,33152,502.94,34468.93,20.5225,79.02851386,22.73
Mexico,Sorghum,1999,29901,257.63,34468.93,20.17,77.4936731,22.63
Mexico,Sorghum,2000,30762,385.7,34468.93,20.37,79.98253656,21.66
Mexico,Sorghum,2001,33800,284.75,31373.3,20.24875,80.57440283,21.69
Mexico,Sorghum,2002,29859,603.35,16189.88,20.36875,68.66589027,21.65
Mexico,Sorghum,2004,38223,598.93,26433.14,20.27125,67.13810632,21.19
Mexico,Sorghum,2005,34544,320.04,51741.99,20.56375,76.7214114,22.03
Mexico,Sorghum,2006,34481,538.45,50891.95,20.63875,69.03282969,21.78
Mexico,Sorghum,2007,34947,430.61,64501.28,20.35125,71.08648327,21.84
Mexico,Sorghum,2008,35965,477.34,61732.11,20.40375,56.58624389,22.03
Mexico,Sorghum,2009,36131,398.16,61690.08,20.785,68.50453681,22.15
Mexico,Sorghum,2010,39246,379.68,63402.29,19.98625,72.30423407,22.44
Mexico,Sorghum,2011,37202,206.76,65961.1,20.5225,84.40799437,23.19
Mexico,Sorghum,2012,38295,254.6,64512.22,20.74875,84.80329904,21.88
Mexico,Sorghum,2013,37350,482.03,59920.18,21.345,92.14494687,21.43
Mexico,Soybeans,1990,20145,579.79,34468.93,20.24125,82.84121793,20.71
Mexico,Soybeans,1991,21218,744.23,34468.93,20.12,72.22048789,20.62
Mexico,Soybeans,1992,18388,512.75,34468.93,20.1175,72.04957867,20.38
Mexico,Soybeans,1993,20927,499.69,34468.93,20.165,70.65376592,21.16
Mexico,Soybeans,1994,18114,446.98,34468.93,20.39875,73.08084616,21.47
Mexico,Soybeans,1995,14121,349.58,34468.93,20.57375,57.0035461,21.77
Mexico,Soybeans,1996,11429,403.22,34468.93,20.43375,72.03415944,22.28
Mexico,Soybeans,1997,15057,415.98,34468.93,20.35,72.15712091,21.77
Mexico,Soybeans,1998,15978,502.94,34468.93,20.5225,79.02851386,22.73
Mexico,Soybeans,1999,16366,257.63,34468.93,20.17,77.4936731,22.63
Mexico,Soybeans,2000,14623,385.7,34468.93,20.37,79.98253656,21.66
Mexico,Soybeans,2001,16503,284.75,31373.3,20.24875,80.57440283,21.69
Mexico,Soybeans,2002,15318,603.35,16189.88,20.36875,68.66589027,21.65
Mexico,Soybeans,2004,15010,598.93,26433.14,20.27125,67.13810632,21.19
Mexico,Soybeans,2005,19450,320.04,51741.99,20.56375,76.7214114,22.03
Mexico,Soybeans,2006,14962,538.45,50891.95,20.63875,69.03282969,21.78
Mexico,Soybeans,2007,14121,430.61,64501.28,20.35125,71.08648327,21.84
Mexico,Soybeans,2008,20196,477.34,61732.11,20.40375,56.58624389,22.03
Mexico,Soybeans,2009,18675,398.16,61690.08,20.785,68.50453681,22.15
Mexico,Soybeans,2010,10925,379.68,63402.29,19.98625,72.30423407,22.44
Mexico,Soybeans,2011,13197,206.76,65961.1,20.5225,84.40799437,23.19
Mexico,Soybeans,2012,17389,254.6,64512.22,20.74875,84.80329904,21.88
Mexico,Soybeans,2013,15198,482.03,59920.18,21.345,92.14494687,21.43
Mexico,Sweet potatoes,1990,167541,579.79,34468.93,20.24125,82.84121793,20.71
Mexico,Sweet potatoes,1991,174848,744.23,34468.93,20.12,72.22048789,20.62
Mexico,Sweet potatoes,1992,202929,512.75,34468.93,20.1175,72.04957867,20.38
Mexico,Sweet potatoes,1993,185676,499.69,34468.93,20.165,70.65376592,21.16
Mexico,Sweet potatoes,1994,198359,446.98,34468.93,20.39875,73.08084616,21.47
Mexico,Sweet potatoes,1995,174581,349.58,34468.93,20.57375,57.0035461,21.77
Mexico,Sweet potatoes,1996,185891,403.22,34468.93,20.43375,72.03415944,22.28
Mexico,Sweet potatoes,1997,209597,415.98,34468.93,20.35,72.15712091,21.77
Mexico,Sweet potatoes,1998,187500,502.94,34468.93,20.5225,79.02851386,22.73
Mexico,Sweet potatoes,1999,193104,257.63,34468.93,20.17,77.4936731,22.63
Mexico,Sweet potatoes,2000,188160,385.7,34468.93,20.37,79.98253656,21.66
Mexico,Sweet potatoes,2001,199853,284.75,31373.3,20.24875,80.57440283,21.69
Mexico,Sweet potatoes,2002,184236,603.35,16189.88,20.36875,68.66589027,21.65
Mexico,Sweet potatoes,2004,218597,598.93,26433.14,20.27125,67.13810632,21.19
Mexico,Sweet potatoes,2005,214928,320.04,51741.99,20.56375,76.7214114,22.03
Mexico,Sweet potatoes,2006,212942,538.45,50891.95,20.63875,69.03282969,21.78
Mexico,Sweet potatoes,2007,204599,430.61,64501.28,20.35125,71.08648327,21.84
Mexico,Sweet potatoes,2008,215028,477.34,61732.11,20.40375,56.58624389,22.03
Mexico,Sweet potatoes,2009,190454,398.16,61690.08,20.785,68.50453681,22.15
Mexico,Sweet potatoes,2010,206653,379.68,63402.29,19.98625,72.30423407,22.44
Mexico,Sweet potatoes,2011,201465,206.76,65961.1,20.5225,84.40799437,23.19
Mexico,Sweet potatoes,2012,175168,254.6,64512.22,20.74875,84.80329904,21.88
Mexico,Sweet potatoes,2013,183965,482.03,59920.18,21.345,92.14494687,21.43
Mexico,Wheat,1990,42143,579.79,34468.93,20.24125,82.84121793,20.71
Mexico,Wheat,1991,41272,744.23,34468.93,20.12,72.22048789,20.62
Mexico,Wheat,1992,39530,512.75,34468.93,20.1175,72.04957867,20.38
Mexico,Wheat,1993,40821,499.69,34468.93,20.165,70.65376592,21.16
Mexico,Wheat,1994,43034,446.98,34468.93,20.39875,73.08084616,21.47
Mexico,Wheat,1995,37320,349.58,34468.93,20.57375,57.0035461,21.77
Mexico,Wheat,1996,41706,403.22,34468.93,20.43375,72.03415944,22.28
Mexico,Wheat,1997,47347,415.98,34468.93,20.35,72.15712091,21.77
Mexico,Wheat,1998,42077,502.94,34468.93,20.5225,79.02851386,22.73
Mexico,Wheat,1999,46310,257.63,34468.93,20.17,77.4936731,22.63
Mexico,Wheat,2000,49355,385.7,34468.93,20.37,79.98253656,21.66
Mexico,Wheat,2001,47661,284.75,31373.3,20.24875,80.57440283,21.69
Mexico,Wheat,2002,50999,603.35,16189.88,20.36875,68.66589027,21.65
Mexico,Wheat,2004,44871,598.93,26433.14,20.27125,67.13810632,21.19
Mexico,Wheat,2005,47517,320.04,51741.99,20.56375,76.7214114,22.03
Mexico,Wheat,2006,52274,538.45,50891.95,20.63875,69.03282969,21.78
Mexico,Wheat,2007,50824,430.61,64501.28,20.35125,71.08648327,21.84
Mexico,Wheat,2008,50134,477.34,61732.11,20.40375,56.58624389,22.03
Mexico,Wheat,2009,49688,398.16,61690.08,20.785,68.50453681,22.15
Mexico,Wheat,2010,54185,379.68,63402.29,19.98625,72.30423407,22.44
Mexico,Wheat,2011,54778,206.76,65961.1,20.5225,84.40799437,23.19
Mexico,Wheat,2012,56568,254.6,64512.22,20.74875,84.80329904,21.88
Mexico,Wheat,2013,52934,482.03,59920.18,21.345,92.14494687,21.43
Montenegro,Maize,2006,32588,1395.06,0.55,10.56,18.70114943,13.86
Montenegro,Maize,2007,25000,1341.75,0.55,11.59,15.63218391,14.28
Montenegro,Maize,2008,36000,1449.44,0.55,11.62,14.79190751,14.06
Montenegro,Maize,2009,38009,1866.52,0.55,11.46,11.32947977,13.57
Montenegro,Maize,2010,37950,2096.21,66.0,11.25,14.35465116,13.13
Montenegro,Maize,2011,42007,855.44,75.0,11.25,12.54913295,14.63
Montenegro,Maize,2012,32007,1412.91,71.0,11.53,12.49418605,14.84
Montenegro,Maize,2013,51775,1561.9,82.0,12.87,324.8717949,13.69
Montenegro,Potatoes,2006,130448,1395.06,0.55,10.56,18.70114943,13.86
Montenegro,Potatoes,2007,105037,1341.75,0.55,11.59,15.63218391,14.28
Montenegro,Potatoes,2008,130981,1449.44,0.55,11.62,14.79190751,14.06
Montenegro,Potatoes,2009,150977,1866.52,0.55,11.46,11.32947977,13.57
Montenegro,Potatoes,2010,145964,2096.21,66.0,11.25,14.35465116,13.13
Montenegro,Potatoes,2011,165000,855.44,75.0,11.25,12.54913295,14.63
Montenegro,Potatoes,2012,118033,1412.91,71.0,11.53,12.49418605,14.84
Montenegro,Potatoes,2013,149004,1561.9,82.0,12.87,324.8717949,13.69
Montenegro,Wheat,2006,30903,1395.06,0.55,10.56,18.70114943,13.86
Montenegro,Wheat,2007,24026,1341.75,0.55,11.59,15.63218391,14.28
Montenegro,Wheat,2008,35016,1449.44,0.55,11.62,14.79190751,14.06
Montenegro,Wheat,2009,35981,1866.52,0.55,11.46,11.32947977,13.57
Montenegro,Wheat,2010,34029,2096.21,66.0,11.25,14.35465116,13.13
Montenegro,Wheat,2011,32024,855.44,75.0,11.25,12.54913295,14.63
Montenegro,Wheat,2012,27984,1412.91,71.0,11.53,12.49418605,14.84
Montenegro,Wheat,2013,34357,1561.9,82.0,12.87,324.8717949,13.69
Morocco,Maize,1990,11598,358.75,9364.0,18.23,40.19754221,19.22
Morocco,Maize,1991,8700,494.99,9771.14,17.36,33.11919238,19.26
Morocco,Maize,1992,4753,349.01,10178.29,17.47,32.56436087,19.43
Morocco,Maize,1993,2065,361.78,10585.43,17.025,37.15968441,19.56
Morocco,Maize,1994,6261,268.99,10992.57,17.93,32.3432705,19.83
Morocco,Maize,1995,1303,406.92,11399.71,18.64,31.63322497,19.26
